time,L_theta_total,L_phi_total,mean_theta_dot,mean_phi_dot,L_theta_ring0,omega_theta_ring0,L_theta_ring1,omega_theta_ring1,L_theta_ring2,omega_theta_ring2,L_theta_ring3,omega_theta_ring3,rel_omega_theta,rel_omega_phi
57.0500,748.966209,210.774278,-0.126069,2.107743,-398.481760,-1.893189,1147.447969,1.505118,0.000000,0.000000,0.000000,0.000000,3.398307,0.043751
57.0750,-262.294539,97.136914,-0.063660,0.971369,-46.876009,0.106514,-215.418530,-0.220743,0.000000,0.000000,0.000000,0.000000,-0.327257,-0.105457
57.1000,252.331833,-55.820865,-0.025045,-0.558209,-47.074382,-0.511539,299.406215,0.433111,0.000000,0.000000,0.000000,0.000000,0.944650,-1.181154
57.1250,900.221933,-54.713914,0.639153,-0.547139,76.639738,0.139790,823.582195,1.109427,0.000000,0.000000,0.000000,0.000000,0.969637,-4.571602
57.1500,179.524276,-7.257379,0.299266,-0.072574,150.771864,0.709188,109.385751,0.054666,0.000000,0.000000,0.000000,0.000000,-0.654523,1.754774
57.1750,-78.058273,-79.823754,0.032976,-0.798238,106.667344,0.371920,-227.035294,-0.385396,0.000000,0.000000,0.000000,0.000000,-0.757316,-4.917283
57.2000,585.771598,141.875516,-0.199561,1.418755,-438.714210,-1.949412,1024.485809,1.431943,0.000000,0.000000,0.000000,0.000000,3.381356,2.298269
57.2250,-261.062660,128.413070,-0.635402,1.284131,-262.280928,-1.197624,-82.258705,-0.289787,0.000000,0.000000,0.000000,0.000000,0.907837,-6.863221
57.2500,-377.764881,-250.368487,-0.032647,-2.503685,122.868348,0.660141,-522.302469,-0.722705,0.000000,0.000000,0.000000,0.000000,-1.382846,3.705035
57.2750,-100.799767,-201.516078,-0.528386,-2.015161,-181.317798,-1.055820,80.518031,-0.041523,0.000000,0.000000,0.000000,0.000000,1.014297,1.664047
57.3000,-285.110640,43.275718,-0.118337,0.432757,68.118381,0.307996,-353.229021,-0.527950,0.000000,0.000000,0.000000,0.000000,-0.835946,-3.784444
57.3250,229.104462,-122.115178,-0.136895,-1.221152,-0.905692,0.046857,-72.161004,-1.078829,272.718156,0.699976,0.000000,0.000000,-1.125687,8.523813
57.3500,-529.646391,-49.624377,-0.107095,-0.496244,174.488999,0.831643,-761.956640,-1.091148,0.000000,0.000000,0.000000,0.000000,-1.922792,-0.296760
57.3750,-186.201594,104.664158,-0.200591,1.046642,60.039310,0.067525,-250.726670,-0.463954,0.000000,0.000000,0.000000,0.000000,-0.531479,1.195307
57.4000,222.630227,110.528287,0.563850,1.105283,368.712841,1.375319,-243.874401,-0.413477,0.000000,0.000000,0.000000,0.000000,-1.788796,0.461105
57.4250,703.266003,-32.048268,-0.024437,-0.320483,-219.190048,-1.085911,922.456051,0.975204,0.000000,0.000000,0.000000,0.000000,2.061115,-5.273744
57.4500,698.448462,-16.012843,1.101404,-0.160128,420.816935,1.748878,277.631528,0.497720,0.000000,0.000000,0.000000,0.000000,-1.251157,-0.599218
57.4750,734.065240,136.941658,0.466402,1.369417,-48.346753,-0.144914,782.411993,1.047898,0.000000,0.000000,0.000000,0.000000,1.192812,-3.659401
57.5000,343.390276,-73.288637,0.225761,-0.732886,-55.601172,-0.208202,275.894449,0.395046,0.000000,0.000000,0.000000,0.000000,0.603248,-0.908785
57.5250,92.978505,80.002021,-0.436111,0.800020,-256.968051,-1.284243,349.946555,0.346780,0.000000,0.000000,0.000000,0.000000,1.631023,1.111483
57.5500,-126.415422,256.427997,0.220802,2.564280,184.798037,0.816957,-307.141117,-0.330468,0.000000,0.000000,0.000000,0.000000,-1.147425,-6.772783
57.5750,35.959230,30.942214,-0.116438,0.309422,8.283504,-0.414230,27.675726,0.166828,0.000000,0.000000,0.000000,0.000000,0.581057,2.834693
57.6000,-596.810836,17.545308,0.270207,0.175453,471.340568,2.011687,-1058.920315,-1.350723,0.000000,0.000000,0.000000,0.000000,-3.362410,0.301063
57.6250,722.085493,47.750916,0.252776,0.477509,-137.931730,-0.529921,860.017223,1.012339,0.000000,0.000000,0.000000,0.000000,1.542259,0.212817
57.6500,696.895360,-137.932536,0.299174,-1.379325,442.657857,1.889038,-124.111198,-2.384204,272.627639,1.468332,0.000000,0.000000,-4.273243,-4.018963
57.6750,-740.083580,-37.802775,-1.047695,-0.378028,-195.501084,-1.413580,-544.582496,-0.699658,0.000000,0.000000,0.000000,0.000000,0.713922,2.686060
57.7000,-432.251294,-162.608420,-0.560307,-1.626084,-162.093812,-0.218759,-195.687857,-0.753545,0.000000,0.000000,0.000000,0.000000,-0.534786,1.277127
57.7250,238.805000,-40.724348,0.010674,-0.407243,-102.894418,-1.270183,77.480368,0.941091,366.029775,0.856193,0.000000,0.000000,2.211273,-3.556706
57.7500,-747.121401,33.784561,-0.251392,0.337846,19.753492,0.293025,89.808396,1.541164,-563.929903,-1.945469,0.000000,0.000000,1.248139,13.657011
57.7750,-215.295005,-129.758462,0.308701,-1.297585,346.951493,1.626964,-468.705593,-0.652782,0.000000,0.000000,0.000000,0.000000,-2.279746,-0.211952
57.8000,-159.490132,-99.702059,0.975408,-0.997021,764.028404,3.391317,-923.518537,-1.124401,0.000000,0.000000,0.000000,0.000000,-4.515718,1.192894
57.8250,528.190020,103.148832,0.439060,1.031488,34.182967,0.130705,380.673925,0.447818,0.000000,0.000000,0.000000,0.000000,0.317113,-2.960576
57.8500,-155.525050,92.941073,-0.259788,0.929411,-166.778319,-0.733798,11.253270,0.173399,0.000000,0.000000,0.000000,0.000000,0.907197,-3.333927
57.8750,-175.223374,229.510607,-0.356814,2.295106,-168.178857,-0.749288,-64.204639,-0.130731,0.000000,0.000000,0.000000,0.000000,0.618557,-0.457793
57.9000,356.728605,208.106166,0.035279,2.081062,-230.758224,-0.744664,587.486829,0.740941,0.000000,0.000000,0.000000,0.000000,1.485605,-3.231858
57.9250,-282.753793,153.398607,0.190720,1.533986,-542.882036,-0.761638,232.887177,1.282723,0.000000,0.000000,0.000000,0.000000,2.044361,0.758986
57.9500,309.392929,-81.726823,0.201703,-0.817268,24.540555,0.084179,308.889630,0.379786,0.000000,0.000000,0.000000,0.000000,0.295607,-0.056674
57.9750,563.145918,-5.122340,0.890718,-0.051223,282.067705,1.247285,153.286939,0.159746,0.000000,0.000000,0.000000,0.000000,-1.087539,1.350024
58.0000,395.979370,28.969029,0.161008,0.289690,15.575861,-0.121537,380.403508,0.419220,0.000000,0.000000,0.000000,0.000000,0.540757,-5.756473
58.0250,169.607539,-83.180070,0.313632,-0.831801,23.584943,0.319027,146.022596,0.308651,0.000000,0.000000,0.000000,0.000000,-0.010376,-1.517701
58.0500,-247.291085,133.864591,0.109622,1.338646,248.680066,1.202348,-399.764683,-0.637033,0.000000,0.000000,0.000000,0.000000,-1.839381,8.813661
58.0750,-261.114048,151.213051,-0.933932,1.512131,-385.021570,-2.155945,6.559075,-0.040796,0.000000,0.000000,0.000000,0.000000,2.115148,1.684020
58.1000,-261.282088,-186.633509,-0.184943,-1.866335,-86.203493,-0.092545,-242.590391,-0.398779,0.000000,0.000000,0.000000,0.000000,-0.306235,1.810413
58.1250,-660.150999,-114.715901,-0.298574,-1.147159,118.739753,0.676503,-778.890752,-1.198645,0.000000,0.000000,0.000000,0.000000,-1.875148,-3.470516
58.1500,79.047785,34.737600,-0.203710,0.347376,-86.868137,-0.574096,86.941171,-0.023364,0.000000,0.000000,0.000000,0.000000,0.550731,6.403935
58.1750,-29.577113,-145.490457,0.074779,-1.454905,47.956849,0.318599,-77.533962,-0.139278,0.000000,0.000000,0.000000,0.000000,-0.457877,2.972920
58.2000,-468.069265,7.088722,-0.847220,0.070887,-282.137771,-1.421910,-185.931494,-0.300563,0.000000,0.000000,0.000000,0.000000,1.121348,1.074737
58.2250,-345.798782,76.246303,-0.521864,0.762463,-252.693551,-0.351610,-77.178441,-0.740442,0.000000,0.000000,0.000000,0.000000,-0.388832,-0.801768
58.2500,384.293285,156.110080,-0.005035,1.561101,30.190834,-0.429474,394.011201,0.493031,0.000000,0.000000,0.000000,0.000000,0.922505,-2.604247
58.2750,214.591480,-127.130083,-0.008323,-1.271301,-86.133961,-0.239817,431.634804,0.517967,0.000000,0.000000,0.000000,0.000000,0.757784,5.051687
58.3000,886.770461,-94.133007,0.515514,-0.941330,-30.999290,-0.332508,895.176020,1.253809,0.000000,0.000000,0.000000,0.000000,1.586317,-7.079471
58.3250,800.658962,53.834683,0.553001,0.538347,871.711756,1.110733,65.489814,0.313012,0.000000,0.000000,0.000000,0.000000,-0.797721,2.803383
58.3500,303.547800,15.432216,0.920793,0.154322,437.845567,2.081883,-134.297767,-0.119235,0.000000,0.000000,0.000000,0.000000,-2.201118,-2.251675
58.3750,-433.329212,89.823412,-0.415340,0.898234,-319.393493,-0.352815,-87.204727,-0.431273,0.000000,0.000000,0.000000,0.000000,-0.078459,-2.066959
58.4000,0.983914,264.543190,0.124311,2.645432,46.943398,0.278893,-45.959483,-0.018381,0.000000,0.000000,0.000000,0.000000,-0.297275,4.999988
58.4250,115.094666,101.372273,0.302354,1.013723,375.365445,1.016234,-260.270779,-0.356612,0.000000,0.000000,0.000000,0.000000,-1.372846,-1.514100
58.4500,-166.643434,71.731842,-0.108240,0.717318,29.094711,0.161852,-67.447881,-0.051001,0.000000,0.000000,0.000000,0.000000,-0.212852,2.582770
58.4750,-26.627304,-26.148647,0.335435,-0.261486,34.112252,0.581081,-102.178903,0.006926,0.000000,0.000000,0.000000,0.000000,-0.574155,-1.531632
58.5000,503.225854,-123.878540,0.622747,-1.238785,-16.850974,0.405102,520.076828,0.821648,0.000000,0.000000,0.000000,0.000000,0.416545,-4.307378
58.5250,-412.757571,-68.718826,-0.878618,-0.687188,322.558989,0.567829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.5500,-396.386862,-114.576967,-0.164088,-1.145770,-399.001321,-0.390492,-91.650194,-0.153645,0.000000,0.000000,0.000000,0.000000,0.236848,-2.957142
58.5750,206.268659,-1.747733,0.157414,-0.017477,138.534640,0.153807,-43.611195,-0.111250,0.000000,0.000000,0.000000,0.000000,-0.265057,-2.092766
58.6000,-713.380496,9.960278,-0.626756,0.099603,-597.529631,-0.861212,-156.481329,-0.478767,0.000000,0.000000,0.000000,0.000000,0.382445,4.092054
58.6250,110.495686,-185.951745,-0.061774,-1.859517,10.769459,-0.017759,95.149924,-0.110787,0.000000,0.000000,0.000000,0.000000,-0.093028,1.975259
58.6500,-267.568696,-148.088689,0.216008,-1.480887,-481.368332,-0.573019,160.267997,0.978938,0.000000,0.000000,0.000000,0.000000,1.551957,-2.582771
58.6750,368.387104,45.678235,0.323465,0.456782,663.837835,1.060103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.7000,-604.422540,17.280806,-0.317482,0.172808,61.457689,0.345664,-665.880229,-0.941998,0.000000,0.000000,0.000000,0.000000,-1.287662,0.098129
58.7250,-516.238304,271.312828,-0.317251,2.713128,-358.053668,-0.477985,-180.193632,-0.205113,0.000000,0.000000,0.000000,0.000000,0.272873,-2.128389
58.7500,236.557532,215.246248,0.105631,2.152462,419.908003,0.596491,-174.393955,-0.449587,0.000000,0.000000,0.000000,0.000000,-1.046078,-4.793843
58.7750,57.608356,184.142823,0.066151,1.841428,105.271621,0.156606,-14.854697,0.019733,0.000000,0.000000,0.000000,0.000000,-0.136873,4.319432
58.8000,369.973662,-129.700480,0.139006,-1.297005,587.837920,0.890402,-279.809555,-0.824509,0.000000,0.000000,0.000000,0.000000,-1.714910,-0.339910
58.8250,836.373054,39.290370,0.719744,0.392904,658.198637,0.859988,109.257128,0.449148,0.000000,0.000000,0.000000,0.000000,-0.410840,-2.737914
58.8500,16.394692,67.687188,0.747755,0.676872,-548.010130,-0.737371,436.727869,2.138877,0.000000,0.000000,0.000000,0.000000,2.876248,0.189370
58.8750,106.261208,-40.629523,0.607158,-0.406295,-395.752413,-0.389443,309.918981,1.272657,0.000000,0.000000,0.000000,0.000000,1.662100,3.473485
58.9000,-375.291397,69.315384,-0.024538,0.693154,323.480677,1.014519,-698.772074,-0.927644,0.000000,0.000000,0.000000,0.000000,-1.942163,2.123271
58.9250,-778.932766,147.282774,-0.144452,1.472828,-1016.665665,-1.377532,172.050382,1.037780,0.000000,0.000000,0.000000,0.000000,2.415311,3.556108
58.9500,-494.575298,-104.450289,0.061620,-1.044503,238.747858,1.171603,-733.323156,-0.883921,0.000000,0.000000,0.000000,0.000000,-2.055524,0.302068
58.9750,-611.379945,-52.658204,-0.255623,-0.526582,21.400359,0.459122,-632.780303,-0.883123,0.000000,0.000000,0.000000,0.000000,-1.342245,-2.989551
59.0000,-242.684936,127.043148,-0.260818,1.270431,-74.242118,-0.079285,-152.037664,-0.429692,0.000000,0.000000,0.000000,0.000000,-0.350407,3.595500
59.0250,118.682396,-155.720639,-0.294669,-1.557206,323.815654,0.411565,-150.743602,-0.948766,0.000000,0.000000,0.000000,0.000000,-1.360331,3.384334
59.0500,-675.929841,-66.491976,-0.581519,-0.664920,-583.750694,-0.717250,-32.474584,-0.340711,0.000000,0.000000,0.000000,0.000000,0.376540,-6.676106
59.0750,-196.180136,31.133714,-0.786600,0.311337,265.105976,0.469586,-461.286112,-2.161171,0.000000,0.000000,0.000000,0.000000,-2.630757,-2.344908
59.1000,27.479146,138.611631,-0.338989,1.386116,-312.025553,-1.296557,339.504699,0.510175,0.000000,0.000000,0.000000,0.000000,1.806731,-1.027736
59.1250,-404.273993,-108.731573,0.064857,-1.087316,-643.979773,-0.823333,281.658273,1.153277,0.000000,0.000000,0.000000,0.000000,1.976611,0.913512
59.1500,661.200657,-111.287204,0.938062,-1.112872,384.240605,0.484183,382.311244,1.784554,0.000000,0.000000,0.000000,0.000000,1.300371,1.310619
59.1750,598.564748,66.796014,0.886188,0.667960,352.596306,0.515739,214.705349,1.261560,0.000000,0.000000,0.000000,0.000000,0.745821,0.380942
59.2000,339.058986,9.915705,0.798413,0.099157,-515.095147,-1.989764,-4.857299,-0.080051,133.903522,3.372230,0.000000,0.000000,1.909714,-6.852269
59.2250,-272.258275,151.495454,-0.362662,1.514955,-181.920529,-0.269613,-90.337746,-0.464480,0.000000,0.000000,0.000000,0.000000,-0.194867,4.957126
59.2500,94.920101,251.040775,0.292108,2.510408,-77.660164,-0.054765,174.046176,0.695490,0.000000,0.000000,0.000000,0.000000,0.750255,4.097078
59.2750,368.378777,126.861383,-0.026058,1.268614,545.734971,0.832910,-143.623189,-0.912661,0.000000,0.000000,0.000000,0.000000,-1.745570,-1.605531
59.3000,-459.241385,100.737853,0.269729,1.007379,-848.049110,-0.933220,379.407038,1.591691,0.000000,0.000000,0.000000,0.000000,2.524911,3.086719
59.3250,-77.881866,-87.240686,0.473215,-0.872407,-364.606684,-0.422750,286.724819,1.424600,0.000000,0.000000,0.000000,0.000000,1.847350,-0.764670
59.3500,232.982297,-69.317244,0.428514,-0.693172,-96.428956,-0.159466,329.411253,1.065492,0.000000,0.000000,0.000000,0.000000,1.224958,2.678318
59.3750,-599.491124,-38.676532,0.087581,-0.386765,-959.946637,-1.283890,360.455513,1.603417,0.000000,0.000000,0.000000,0.000000,2.887307,2.288984
59.4000,-433.095258,-121.398630,-0.279801,-1.213986,-384.845812,-0.449135,-113.177028,-0.267706,0.000000,0.000000,0.000000,0.000000,0.181430,-1.068857
59.4250,396.147812,28.298550,0.474182,0.282985,340.052269,0.545728,56.095543,0.398968,0.000000,0.000000,0.000000,0.000000,-0.146760,-1.788483
59.4500,-589.020465,94.380216,-0.833745,0.943802,-273.673445,-0.194951,-382.093159,-1.712635,0.000000,0.000000,0.000000,0.000000,-1.517683,3.271308
59.4750,-94.329015,-195.100443,-0.481320,-1.951004,73.310997,-0.135186,-226.453615,-1.016215,0.000000,0.000000,0.000000,0.000000,-0.881030,-3.332656
59.5000,-291.749959,-143.022377,-0.025465,-1.430224,-516.739774,-0.646069,158.746632,0.538904,0.000000,0.000000,0.000000,0.000000,1.184973,-2.062987
59.5250,232.254412,-11.515041,0.669409,-0.115150,-226.924476,-0.755750,133.152360,2.129746,205.245424,2.978535,0.000000,0.000000,2.885496,5.726571
59.5500,-85.730381,-87.891812,-0.602112,-0.878918,339.955644,0.993841,-251.603979,-3.896272,-30.547322,-0.476522,0.000000,0.000000,-4.890113,1.090561
59.5750,-687.381351,234.870482,0.021877,2.348705,-977.768163,-1.165538,236.512647,1.197642,0.000000,0.000000,0.000000,0.000000,2.363180,-1.104728
59.6000,449.504212,221.375060,-0.188723,2.213751,682.167908,0.862386,-232.663696,-1.338889,0.000000,0.000000,0.000000,0.000000,-2.201275,-7.016361
59.6250,151.060940,218.776317,-0.136404,2.187763,296.496012,0.444806,-97.135485,-0.667729,0.000000,0.000000,0.000000,0.000000,-1.112536,-4.841230
59.6500,331.631508,-121.565106,0.946455,-1.215651,235.020544,1.015120,93.982264,2.375157,112.075445,2.532976,0.000000,0.000000,1.360037,-12.064173
59.6750,529.163907,56.931415,0.911933,0.569314,177.798073,0.148289,426.815392,1.924067,0.000000,0.000000,0.000000,0.000000,1.775778,-0.408878
59.7000,494.966488,68.868477,0.697862,0.688685,178.400592,0.270524,316.565896,1.165473,0.000000,0.000000,0.000000,0.000000,0.894950,-4.808117
59.7250,-88.044944,9.912209,0.447366,0.099122,-295.208169,-0.109200,261.380090,1.189642,0.000000,0.000000,0.000000,0.000000,1.298842,3.472927
59.7500,-381.549125,85.862989,-0.491174,0.858630,-195.842469,-0.219522,-185.706656,-0.773914,0.000000,0.000000,0.000000,0.000000,-0.554392,1.324801
59.7750,-271.100475,84.985827,-0.297202,0.849858,-259.157080,-0.376249,-21.569583,-0.246411,0.000000,0.000000,0.000000,0.000000,0.129838,-0.653834
59.8000,-200.966326,-99.861356,0.220407,-0.998614,-437.227859,-0.528776,240.407967,1.033893,0.000000,0.000000,0.000000,0.000000,1.562669,-4.525762
59.8250,-534.924669,-111.616933,-0.515933,-1.116169,-254.366174,-0.318453,-172.084625,-0.516869,0.000000,0.000000,0.000000,0.000000,-0.198416,-1.785551
59.8500,331.599010,182.006847,-0.004800,1.820068,396.003691,0.558819,-93.299272,-0.663769,0.000000,0.000000,0.000000,0.000000,-1.222588,-0.661417
59.8750,72.788757,-93.037241,0.252875,-0.930372,-15.200416,-0.007989,110.131620,0.593704,0.000000,0.000000,0.000000,0.000000,0.601693,3.013429
59.9000,-795.845196,-106.713550,-0.752893,-1.067136,-724.527770,-0.873709,-88.853441,-0.691377,0.000000,0.000000,0.000000,0.000000,0.182332,-2.738841
59.9250,-746.796453,-33.628290,-0.371227,-0.336283,-822.739705,-0.877826,133.726143,0.281199,0.000000,0.000000,0.000000,0.000000,1.159025,-0.140895
59.9500,227.889483,123.522134,-0.146599,1.235221,151.196905,0.440365,4.570015,0.061813,-345.712170,-4.677030,0.000000,0.000000,-0.378552,-0.851740
59.9750,-383.983814,-80.062237,-0.639614,-0.800622,-143.314621,-0.158895,-176.742180,-1.069256,0.000000,0.000000,0.000000,0.000000,-0.910362,1.969296
60.0000,502.559825,-123.410342,0.674258,-1.234103,259.371943,0.239091,262.095499,1.235679,0.000000,0.000000,0.000000,0.000000,0.996588,-2.686495
60.0250,442.802459,26.528712,0.957530,0.265287,99.338456,0.222032,343.464003,1.762342,0.000000,0.000000,0.000000,0.000000,1.540310,-4.608966
60.0500,418.840448,18.162190,1.052872,0.181622,-196.725866,-0.297630,615.566314,2.501339,0.000000,0.000000,0.000000,0.000000,2.798969,-3.133101
60.0750,-294.881932,227.479968,0.022434,2.274800,-190.474874,-0.196867,-104.407057,0.255300,0.000000,0.000000,0.000000,0.000000,0.452167,4.254538
60.1000,-52.149914,265.382320,0.132999,2.653823,-243.723890,-0.399610,191.573976,0.709991,0.000000,0.000000,0.000000,0.000000,1.109602,2.258107
60.1250,280.152086,149.963174,0.188901,1.499632,321.079104,0.467225,-40.927018,-0.109612,0.000000,0.000000,0.000000,0.000000,-0.576838,-1.673534
60.1500,-55.521872,84.865805,-0.098253,0.848658,62.237474,0.123970,-117.759346,-0.336597,0.000000,0.000000,0.000000,0.000000,-0.460567,2.699146
60.1750,136.767751,-92.781012,0.467291,-0.927810,13.676326,0.135173,194.691232,0.993777,0.000000,0.000000,0.000000,0.000000,0.858603,-5.968665
